date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_max,surface_pressure_mean,pluie_cumul_3j,pluie_cumul_7j,pluie_cumul_15j,humidite_moyenne_7j,amplitude_thermique,risque_proxy_pluviometrique,inondation_reelle
2023-08-05,0.4,26.7,22.0,24.5,78,17.5,1013.8,1.400000000000007,3.500000000000064,4.4,78.42857142857143,4.699999999999999,0,0
2023-08-06,1.6,26.3,23.2,24.5,78,18.2,1014.3,2.100000000000007,5.100000000000064,6.0,78.14285714285714,3.1000000000000014,0,0
2023-08-07,0.8,27.8,23.4,25.0,77,15.5,1013.6,2.800000000000007,5.800000000000065,6.800000000000001,77.85714285714286,4.400000000000002,0,0
2023-08-08,0.4,27.8,23.2,25.0,80,17.1,1012.7,2.8000000000000074,5.400000000000063,6.6,78.14285714285714,4.600000000000001,0,0
2023-08-09,0.0,28.1,23.1,25.1,78,13.4,1011.8,1.2000000000000073,4.200000000000064,6.5,78.14285714285714,5.0,0,0
2023-08-10,0.1,27.5,23.6,25.3,79,13.1,1011.5,0.5000000000000071,3.4000000000000643,6.500000000000001,78.42857142857143,3.8999999999999986,0,0
2023-08-11,1.0,28.7,24.0,25.5,81,11.7,1011.0,1.1000000000000072,4.300000000000064,7.4,78.71428571428571,4.699999999999999,0,0
2023-08-12,3.2,29.2,24.3,25.7,83,16.2,1009.9,4.300000000000008,7.100000000000064,10.600000000000001,79.42857142857143,4.899999999999999,0,0
2023-08-13,0.8,28.2,23.9,25.5,81,15.5,1009.4,5.000000000000008,6.300000000000065,11.4,79.85714285714286,4.300000000000001,0,0
2023-08-14,1.8,28.4,23.9,25.4,82,16.1,1010.5,5.800000000000007,7.300000000000064,13.200000000000001,80.57142857142857,4.5,0,0
2023-08-15,0.1,27.8,23.8,25.4,79,13.3,1011.3,2.7000000000000073,7.000000000000064,13.200000000000001,80.42857142857143,4.0,0,0
2023-08-16,0.1,27.3,23.8,25.3,82,15.5,1010.3,2.000000000000007,7.1000000000000645,12.5,81.0,3.5,0,0
2023-08-17,0.2,27.5,23.8,25.3,81,17.8,1009.7,0.4000000000000071,7.200000000000064,11.500000000000002,81.28571428571429,3.6999999999999993,0,0
2023-08-18,0.3,28.2,23.4,25.3,79,18.2,1009.8,0.6000000000000072,6.500000000000064,10.9,81.0,4.800000000000001,0,0
2023-08-19,0.3,27.8,22.8,24.8,80,15.9,1009.8,0.800000000000007,3.6000000000000636,11.100000000000001,80.57142857142857,5.0,0,0
2023-08-20,0.0,28.6,22.8,25.2,81,16.0,1009.1,0.6000000000000071,2.8000000000000638,10.700000000000001,80.57142857142857,5.800000000000001,0,0
2023-08-21,2.9,27.4,24.0,25.2,84,15.7,1009.5,3.200000000000007,3.9000000000000634,12.0,80.85714285714286,3.3999999999999986,0,0
2023-08-22,0.0,27.9,23.7,25.2,80,14.8,1009.0,2.900000000000007,3.8000000000000633,11.2,81.0,4.199999999999999,0,0
2023-08-23,0.1,28.2,23.9,25.3,80,14.4,1008.5,3.000000000000007,3.8000000000000633,10.9,80.71428571428571,4.300000000000001,0,0
2023-08-24,0.3,28.4,23.6,25.4,81,16.7,1008.3,0.4000000000000071,3.9000000000000634,11.2,80.71428571428571,4.799999999999997,0,0
2023-08-25,0.8,28.8,24.0,25.9,80,16.7,1008.8,1.2000000000000073,4.400000000000063,11.9,80.85714285714286,4.800000000000001,0,0
2023-08-26,4.5,29.1,23.4,25.8,83,16.4,1009.3,5.600000000000007,8.600000000000064,15.4,81.28571428571429,5.700000000000003,0,0
2023-08-27,0.5,28.7,24.1,25.8,80,15.9,1010.2,5.800000000000007,9.100000000000064,12.7,81.14285714285714,4.599999999999998,0,0
2023-08-28,1.5,27.7,24.6,25.6,82,15.3,1011.6,6.500000000000007,7.700000000000063,13.4,80.85714285714286,3.099999999999998,0,0
2023-08-29,5.2,29.2,23.9,25.5,82,14.1,1011.9,7.200000000000007,12.900000000000063,16.8,81.14285714285714,5.300000000000001,0,0
2023-08-30,1.2,29.2,24.3,25.7,81,15.0,1011.6,7.9000000000000075,14.000000000000064,17.900000000000002,81.28571428571429,4.899999999999999,0,0
2023-08-31,0.3,28.5,23.7,25.6,80,14.2,1011.6,6.700000000000007,14.000000000000062,18.1,81.14285714285714,4.800000000000001,0,0
2023-09-01,0.0,29.2,23.5,25.8,79,17.5,1011.0,1.500000000000007,13.200000000000063,17.900000000000002,81.0,5.699999999999999,0,0
2023-09-02,0.2,29.2,23.9,25.9,78,18.1,1010.5,0.5000000000000071,8.900000000000064,17.8,80.28571428571429,5.300000000000001,0,0
2023-09-03,2.3,28.9,23.7,25.8,77,14.7,1011.2,2.500000000000007,10.700000000000063,19.8,79.85714285714286,5.199999999999999,0,0
2023-09-04,4.6,27.2,24.0,25.2,83,16.3,1011.6,7.100000000000007,13.800000000000065,24.4,80.0,3.1999999999999993,0,0
2023-09-05,1.9,27.8,23.8,25.4,82,15.2,1011.4,8.800000000000006,10.500000000000064,23.400000000000002,80.0,4.0,0,0
2023-09-06,0.8,28.4,24.1,25.5,81,16.3,1010.9,7.300000000000007,10.100000000000064,24.2,80.0,4.299999999999997,0,0
2023-09-07,1.1,27.9,24.0,25.5,81,17.1,1010.9,3.800000000000007,10.900000000000064,25.2,80.14285714285714,3.8999999999999986,0,0
2023-09-08,0.0,28.3,23.2,25.4,79,18.2,1010.8,1.9000000000000072,10.900000000000064,24.9,80.14285714285714,5.100000000000001,0,0
2023-09-09,2.1,27.8,24.0,25.4,81,15.0,1011.9,3.2000000000000073,12.800000000000065,26.200000000000003,80.57142857142857,3.8000000000000007,0,0
2023-09-10,1.5,28.9,23.8,25.9,79,19.1,1011.6,3.600000000000007,12.000000000000064,23.200000000000003,80.85714285714286,5.099999999999998,0,0
2023-09-11,4.3,26.8,23.8,25.1,85,17.3,1010.8,7.9000000000000075,11.700000000000063,27.0,81.14285714285714,3.0,0,0
2023-09-12,0.6,27.6,22.9,25.2,79,16.5,1009.8,6.400000000000007,10.400000000000064,26.1,80.71428571428571,4.700000000000003,0,0
2023-09-13,0.0,29.3,23.5,25.6,79,16.9,1009.6,4.900000000000006,9.600000000000065,20.9,80.42857142857143,5.800000000000001,0,0
2023-09-14,2.0,27.2,24.1,25.3,83,14.4,1009.4,2.600000000000007,10.500000000000064,21.7,80.71428571428571,3.099999999999998,0,0
2023-09-15,1.7,28.5,24.4,26.0,80,18.5,1009.8,3.7000000000000073,12.200000000000063,23.099999999999998,80.85714285714286,4.100000000000001,0,0
2023-09-16,0.7,29.0,24.3,25.9,80,18.1,1010.4,4.4000000000000075,10.800000000000065,23.799999999999997,80.71428571428571,4.699999999999999,0,0
2023-09-17,2.3,27.9,24.8,25.8,81,16.6,1010.2,4.700000000000006,11.600000000000064,25.9,81.0,3.099999999999998,0,0
2023-09-18,4.4,27.6,24.2,25.6,84,14.1,1009.8,7.400000000000007,11.700000000000063,28.0,80.85714285714286,3.400000000000002,0,0
2023-09-19,1.3,29.0,24.5,26.0,84,16.0,1009.6,8.000000000000007,12.400000000000064,24.700000000000003,81.57142857142857,4.5,0,0
2023-09-20,1.0,29.4,24.1,26.2,82,14.8,1009.6,6.700000000000007,13.400000000000064,23.8,82.0,5.299999999999997,0,0
2023-09-21,6.5,29.2,24.7,26.2,84,15.9,1009.1,8.800000000000008,17.900000000000063,29.5,82.14285714285714,4.5,0,0
2023-09-22,18.8,26.9,24.0,25.3,88,16.9,1009.0,26.300000000000008,35.00000000000007,47.2,83.28571428571429,2.8999999999999986,0,0
2023-09-23,2.2,27.6,24.2,25.6,84,16.8,1009.8,27.500000000000007,36.500000000000064,49.400000000000006,83.85714285714286,3.400000000000002,0,0
2023-09-24,10.1,27.9,23.8,25.1,89,14.8,1011.0,31.10000000000001,44.30000000000007,57.400000000000006,85.0,4.099999999999998,0,0
2023-09-25,7.8,28.6,23.7,25.6,87,13.5,1011.0,20.10000000000001,47.70000000000007,63.7,85.42857142857143,4.900000000000002,0,0
2023-09-26,1.3,28.2,24.4,25.9,86,14.9,1009.7,19.20000000000001,47.70000000000007,60.7,85.71428571428571,3.8000000000000007,0,0
2023-09-27,3.2,28.5,24.7,26.1,86,15.5,1008.5,12.300000000000008,49.90000000000006,63.300000000000004,86.28571428571429,3.8000000000000007,0,0
2023-09-28,5.2,28.3,24.8,26.2,85,17.1,1008.6,9.700000000000006,48.600000000000065,68.5,86.42857142857143,3.5,0,0
2023-09-29,1.7,28.4,24.7,26.3,84,14.9,1009.4,10.100000000000007,31.500000000000068,68.2,85.85714285714286,3.6999999999999993,0,0
2023-09-30,7.6,29.1,24.5,26.0,86,13.7,1010.1,14.500000000000007,36.90000000000007,74.1,86.14285714285714,4.600000000000001,0,0
2023-10-01,1.4,29.5,24.3,26.3,84,16.3,1009.6,10.700000000000008,28.200000000000067,74.8,85.42857142857143,5.199999999999999,0,0
2023-10-02,4.9,29.4,24.3,26.4,86,14.5,1008.7,13.900000000000007,25.300000000000068,77.4,85.28571428571429,5.099999999999998,0,0
2023-10-03,11.3,28.3,24.7,26.0,86,13.8,1008.7,17.60000000000001,35.30000000000007,84.30000000000001,85.28571428571429,3.6000000000000014,0,0
2023-10-04,5.8,27.0,24.5,25.6,89,16.5,1008.8,22.00000000000001,37.90000000000007,88.8,85.71428571428571,2.5,0,0
2023-10-05,5.9,28.1,23.8,25.7,88,13.6,1009.2,23.000000000000007,38.600000000000065,93.7,86.14285714285714,4.300000000000001,0,0
2023-10-06,48.6,27.3,23.6,24.9,92,10.6,1009.0,60.30000000000001,85.50000000000006,135.8,87.28571428571429,3.6999999999999993,1,0
2023-10-07,10.7,29.0,24.0,25.7,88,16.6,1009.1,65.2,88.60000000000007,127.7,87.57142857142857,5.0,1,0
2023-10-08,9.5,27.1,23.6,25.2,90,14.1,1010.1,68.8,96.70000000000006,135.0,88.42857142857143,3.5,1,0
2023-10-09,8.8,28.4,24.6,25.7,89,15.1,1010.5,29.0,100.60000000000008,133.7,88.85714285714286,3.799999999999997,0,0
2023-10-10,17.0,26.0,24.0,25.0,92,9.5,1010.6,35.3,106.30000000000007,142.9,89.71428571428571,2.0,0,0
2023-10-11,6.6,28.2,23.9,25.7,88,12.4,1010.1,32.4,107.10000000000007,148.2,89.57142857142857,4.300000000000001,0,0
2023-10-12,8.0,27.9,24.2,25.6,87,10.7,1009.5,31.6,109.20000000000007,153.0,89.42857142857143,3.6999999999999993,0,0
2023-10-13,17.1,26.9,23.0,25.0,89,15.1,1010.1,31.700000000000003,77.70000000000007,164.89999999999998,89.0,3.8999999999999986,0,0
2023-10-14,5.5,28.5,23.6,25.8,88,12.4,1010.2,30.6,72.50000000000006,168.7,89.0,4.899999999999999,0,0
2023-10-15,12.9,27.4,24.1,25.4,90,10.2,1009.3,35.5,75.90000000000006,174.0,89.0,3.299999999999997,0,0
2023-10-16,19.5,27.2,23.9,25.2,90,13.7,1009.3,37.9,86.60000000000007,192.1,89.14285714285714,3.3000000000000007,0,0
2023-10-17,6.7,28.0,24.2,25.8,87,16.5,1009.8,39.1,76.30000000000007,193.9,88.42857142857143,3.8000000000000007,0,0
2023-10-18,13.1,27.5,24.2,25.4,90,11.0,1010.4,39.3,82.80000000000007,195.70000000000002,88.71428571428571,3.3000000000000007,0,0
2023-10-19,0.7,28.5,24.2,26.0,88,12.0,1010.7,20.5,75.50000000000007,190.6,88.85714285714286,4.300000000000001,0,0
2023-10-20,31.6,27.7,23.6,25.3,91,11.9,1009.8,45.400000000000006,90.00000000000006,216.3,89.14285714285714,4.099999999999998,0,0
2023-10-21,17.0,25.9,23.9,24.9,90,15.6,1009.6,49.3,101.50000000000006,184.7,89.42857142857143,2.0,0,0
2023-10-22,11.6,27.4,24.4,25.4,89,11.8,1009.0,60.199999999999996,100.20000000000006,185.60000000000002,89.28571428571429,3.0,1,0
2023-10-23,16.2,28.8,23.7,25.8,88,15.3,1008.5,44.8,96.90000000000006,192.3,89.0,5.100000000000001,0,0
2023-10-24,30.4,27.4,23.5,25.0,92,11.2,1008.4,58.2,120.60000000000007,213.9,89.71428571428571,3.8999999999999986,1,0
2023-10-25,15.7,27.0,23.3,24.6,92,11.9,1009.0,62.3,123.20000000000006,212.6,90.0,3.6999999999999993,1,0
2023-10-26,35.4,25.8,23.5,24.3,94,10.0,1010.1,81.5,157.90000000000003,241.4,90.85714285714286,2.3000000000000007,1,0
2023-10-27,1.3,29.5,22.7,25.7,86,15.8,1009.5,52.4,127.60000000000005,234.70000000000002,90.14285714285714,6.800000000000001,1,0
2023-10-28,20.5,29.1,23.3,25.4,91,11.7,1007.5,57.2,131.10000000000005,238.10000000000002,90.28571428571429,5.800000000000001,1,0
2023-10-29,8.6,27.8,23.1,25.6,89,11.2,1006.3,30.4,128.10000000000005,241.20000000000002,90.28571428571429,4.699999999999999,0,0
2023-10-30,11.9,27.8,23.7,25.8,89,10.8,1006.0,41.0,123.80000000000005,240.20000000000002,90.42857142857143,4.100000000000001,0,0
2023-10-31,11.2,26.6,23.9,25.0,92,14.1,1007.1,31.7,104.60000000000007,231.9,90.42857142857143,2.700000000000003,0,0
2023-11-01,62.7,27.9,22.9,24.8,93,14.3,1008.4,85.80000000000001,151.60000000000008,287.9,90.57142857142857,5.0,1,1
2023-11-02,32.1,26.5,23.1,24.6,92,14.8,1009.4,106.0,148.30000000000007,306.90000000000003,90.28571428571429,3.3999999999999986,1,1
2023-11-03,31.1,27.4,23.8,24.9,92,10.8,1009.2,125.9,178.10000000000005,337.29999999999995,91.14285714285714,3.599999999999998,1,1
2023-11-04,11.6,28.3,23.1,25.3,89,12.3,1008.6,74.8,169.20000000000005,317.3,90.85714285714286,5.199999999999999,1,1
2023-11-05,6.5,29.3,23.8,26.2,87,13.7,1008.6,49.2,167.10000000000005,306.8,90.57142857142857,5.5,0,1
2023-11-06,3.9,29.3,24.2,26.5,86,11.8,1008.7,22.0,159.10000000000005,299.09999999999997,90.14285714285714,5.100000000000001,0,1
2023-11-07,9.9,27.6,24.4,25.7,89,13.2,1008.9,20.3,157.80000000000007,292.8,89.71428571428571,3.200000000000003,0,1
2023-11-08,9.1,27.6,24.2,25.7,91,11.2,1008.3,22.9,104.20000000000006,271.5,89.42857142857143,3.400000000000002,0,1
2023-11-09,33.1,27.0,23.6,25.0,92,14.2,1008.5,52.1,105.20000000000005,288.90000000000003,89.42857142857143,3.3999999999999986,1,1
2023-11-10,22.9,26.2,23.7,24.8,93,13.2,1009.0,65.1,97.00000000000006,276.4,89.57142857142857,2.5,1,1
2023-11-11,126.5,26.5,23.3,24.4,93,13.0,1009.7,182.5,211.90000000000006,401.6,90.14285714285714,3.1999999999999993,1,1
2023-11-12,10.9,28.0,23.5,25.5,91,9.4,1009.6,160.3,216.30000000000007,392.0,90.71428571428571,4.5,1,1
2023-11-13,9.2,28.6,24.0,25.9,90,13.4,1009.3,146.6,221.60000000000005,392.6,91.28571428571429,4.600000000000001,1,1
2023-11-14,2.8,29.6,24.0,26.6,86,14.5,1008.2,22.9,214.50000000000006,383.5,90.85714285714286,5.600000000000001,0,1
2023-11-15,7.5,27.7,23.6,25.7,90,10.9,1008.2,19.5,212.90000000000006,379.8,90.71428571428571,4.099999999999998,0,1
2023-11-16,15.5,28.4,24.2,26.1,89,14.8,1007.8,25.8,195.30000000000007,332.6,90.28571428571429,4.199999999999999,0,1
2023-11-17,59.7,26.8,23.4,24.6,94,11.5,1008.7,82.7,232.10000000000005,360.2,90.42857142857143,3.400000000000002,1,1
2023-11-18,17.0,29.0,23.7,25.8,91,12.1,1008.8,92.2,122.60000000000005,346.1,90.14285714285714,5.300000000000001,1,1
2023-11-19,33.9,28.2,23.8,25.6,91,14.3,1008.9,110.6,145.60000000000005,368.4,90.14285714285714,4.399999999999999,1,1
2023-11-20,55.4,28.5,23.7,25.7,88,14.3,1008.8,106.3,191.80000000000007,417.3,89.85714285714286,4.800000000000001,1,1
2023-11-21,14.4,28.2,24.1,25.8,88,12.6,1008.4,103.7,203.40000000000006,427.8,90.14285714285714,4.099999999999998,1,1
2023-11-22,55.6,25.3,23.9,24.5,93,9.7,1009.0,125.4,251.50000000000006,473.5,90.57142857142857,1.4000000000000021,1,1
2023-11-23,15.9,27.1,24.0,25.1,91,14.4,1009.1,85.9,251.90000000000006,480.29999999999995,90.85714285714286,3.1000000000000014,1,1
2023-11-24,8.0,27.1,23.2,24.7,92,9.9,1008.6,79.5,200.20000000000007,455.2,90.57142857142857,3.900000000000002,1,1
2023-11-25,4.1,29.6,23.2,25.8,87,13.7,1007.9,28.0,187.30000000000007,436.4,90.0,6.400000000000002,0,1
2023-11-26,24.9,28.8,22.9,25.3,90,14.6,1009.1,37.0,178.30000000000007,334.79999999999995,89.85714285714286,5.900000000000002,0,1
2023-11-27,18.2,27.1,23.1,24.8,91,9.7,1010.3,47.2,141.10000000000005,342.09999999999997,90.28571428571429,4.0,0,1
2023-11-28,8.4,28.0,23.8,25.2,91,11.5,1009.0,51.5,135.10000000000005,341.3,90.71428571428571,4.199999999999999,1,1
2023-11-29,1.2,29.3,23.3,25.8,87,8.4,1008.3,27.8,80.70000000000006,339.7,89.85714285714286,6.0,0,1
2023-11-30,21.9,28.4,23.6,25.4,90,8.9,1008.9,31.5,86.70000000000006,354.09999999999997,89.71428571428571,4.799999999999997,0,1
2023-12-01,9.0,26.6,23.8,24.9,90,10.8,1009.9,32.1,87.70000000000006,347.59999999999997,89.42857142857143,2.8000000000000007,0,0
2023-12-02,6.2,27.1,23.1,24.9,91,8.2,1009.6,37.1,89.80000000000005,294.1,90.0,4.0,0,0
2023-12-03,13.5,27.4,23.3,25.0,92,11.8,1009.0,28.7,78.40000000000006,290.6,90.28571428571429,4.099999999999998,0,0
2023-12-04,13.4,27.2,23.4,24.9,92,10.4,1009.4,33.1,73.60000000000005,270.1,90.42857142857143,3.8000000000000007,0,0
2023-12-05,12.4,27.2,23.6,25.2,92,7.3,1009.2,39.3,77.60000000000007,227.1,90.57142857142857,3.599999999999998,0,0
2023-12-06,23.0,27.7,22.9,24.9,90,9.8,1009.5,48.8,99.40000000000006,235.7,91.0,4.800000000000001,0,0
2023-12-07,25.7,28.1,22.8,24.4,92,12.2,1010.4,61.1,103.20000000000005,205.79999999999998,91.28571428571429,5.300000000000001,1,0
2023-12-08,21.4,28.5,23.4,25.3,89,12.1,1009.7,70.1,115.60000000000005,211.29999999999998,91.14285714285714,5.100000000000001,1,0
2023-12-09,16.8,29.1,23.0,25.8,89,9.8,1007.9,63.900000000000006,126.20000000000005,220.1,90.85714285714286,6.100000000000001,1,0
2023-12-10,31.9,28.3,24.0,25.4,90,12.4,1008.3,70.1,144.60000000000005,247.89999999999998,90.57142857142857,4.300000000000001,1,0
2023-12-11,26.3,27.9,23.4,25.4,90,10.4,1008.6,75.0,157.50000000000006,249.3,90.28571428571429,4.5,1,0
2023-12-12,10.8,27.9,23.8,25.6,91,11.9,1008.9,69.0,155.90000000000006,241.9,90.14285714285714,4.099999999999998,1,0
2023-12-13,7.0,28.1,23.7,25.8,90,11.1,1008.0,44.099999999999994,139.90000000000006,240.5,90.14285714285714,4.400000000000002,0,0
2023-12-14,9.4,29.4,24.4,26.3,88,15.2,1007.5,27.200000000000003,123.60000000000005,248.7,89.57142857142857,5.0,0,0
2023-12-15,2.6,29.2,24.6,26.8,85,14.8,1007.1,19.0,104.80000000000005,229.4,89.0,4.599999999999998,0,0
2023-12-16,1.8,29.5,25.4,26.9,87,13.0,1006.0,13.8,89.80000000000005,222.2,88.71428571428571,4.100000000000001,0,0
2023-12-17,4.3,28.3,24.7,26.0,89,13.4,1006.3,8.7,62.20000000000005,220.3,88.57142857142857,3.6000000000000014,0,0
2023-12-18,12.5,28.5,23.5,25.9,89,10.6,1007.2,18.6,48.40000000000006,219.3,88.42857142857143,5.0,0,0
2023-12-19,38.2,28.8,23.1,25.2,90,10.9,1008.2,55.0,75.80000000000007,244.10000000000002,88.28571428571429,5.699999999999999,1,0
2023-12-20,1.8,28.8,24.3,26.0,89,10.5,1009.1,52.5,70.60000000000007,233.5,88.14285714285714,4.5,1,0
2023-12-21,8.7,28.5,24.5,25.8,89,14.8,1009.1,48.7,69.90000000000006,219.2,88.28571428571429,4.0,0,0
2023-12-22,5.2,29.4,24.1,26.3,89,8.4,1008.8,15.7,72.50000000000007,198.70000000000002,88.85714285714286,5.299999999999997,0,0
2023-12-23,8.2,29.6,23.8,26.3,88,13.4,1009.2,22.099999999999998,78.90000000000006,185.5,89.0,5.800000000000001,0,0
2023-12-24,8.0,29.3,24.4,26.6,89,16.4,1008.6,21.4,82.60000000000005,176.7,89.0,4.900000000000002,0,0
2023-12-25,8.7,28.3,24.0,26.1,88,16.8,1008.7,24.9,78.80000000000005,153.50000000000003,88.85714285714286,4.300000000000001,0,0
2023-12-26,3.0,29.6,24.2,27.0,84,14.4,1008.8,19.7,43.60000000000005,130.20000000000002,88.0,5.400000000000002,0,0
2023-12-27,0.4,30.0,23.8,26.6,87,13.1,1009.2,12.1,42.20000000000006,119.80000000000001,87.71428571428571,6.199999999999999,0,0
2023-12-28,0.6,29.6,25.0,27.2,86,16.7,1009.5,4.0,34.10000000000005,113.4,87.28571428571429,4.600000000000001,0,0
2023-12-29,2.1,28.8,25.2,26.3,88,14.6,1009.4,3.1,31.000000000000057,106.10000000000001,87.14285714285714,3.6000000000000014,0,0
2023-12-30,5.8,28.9,24.4,26.2,88,13.5,1009.2,8.5,28.60000000000006,109.30000000000001,87.14285714285714,4.5,0,0
2023-12-31,15.4,28.5,23.7,25.7,89,13.3,1009.2,23.3,36.00000000000006,122.9,87.14285714285714,4.800000000000001,0,0
2024-01-01,5.0,30.0,24.5,26.5,87,9.8,1009.1,26.2,32.300000000000054,123.6,87.0,5.5,0,0
2024-01-02,16.6,29.1,23.9,25.6,88,14.8,1010.6,37.0,45.90000000000006,127.7,87.57142857142857,5.200000000000003,0,0
2024-01-03,1.3,28.9,24.1,26.1,87,12.8,1010.4,22.900000000000002,46.80000000000006,90.8,87.57142857142857,4.799999999999997,0,0
2024-01-04,1.4,29.2,24.4,26.1,88,10.6,1010.1,19.3,47.60000000000006,90.4,87.85714285714286,4.800000000000001,0,0
2024-01-05,0.1,30.0,24.6,27.0,83,14.0,1009.7,2.8,45.60000000000006,81.8,87.14285714285714,5.399999999999999,0,0
2024-01-06,0.4,29.8,24.5,26.8,84,11.9,1009.6,1.9,40.20000000000006,77.0,86.57142857142857,5.300000000000001,0,0
2024-01-07,4.5,30.4,25.3,27.0,85,9.7,1008.7,5.0,29.300000000000058,73.30000000000001,86.0,5.099999999999998,0,0
2024-01-08,1.1,29.3,24.9,27.1,83,12.9,1008.3,6.0,25.40000000000006,66.4,85.42857142857143,4.400000000000002,0,0
2024-01-09,5.9,29.8,24.9,26.7,85,10.9,1008.2,11.5,14.700000000000058,63.60000000000001,85.0,4.900000000000002,0,0
2024-01-10,22.7,28.0,23.8,25.4,89,14.8,1009.5,29.7,36.10000000000006,83.30000000000001,85.28571428571429,4.199999999999999,0,0
2024-01-11,5.7,28.9,23.5,26.1,87,9.1,1009.2,34.3,40.400000000000055,88.6,85.14285714285714,5.399999999999999,0,0
2024-01-12,0.3,30.3,25.2,27.4,83,12.8,1008.2,28.7,40.60000000000006,88.30000000000001,85.14285714285714,5.100000000000001,0,0
2024-01-13,4.3,29.4,24.3,26.6,86,12.7,1008.9,10.3,44.50000000000006,90.5,85.42857142857143,5.099999999999998,0,0
2024-01-14,2.4,29.8,23.7,26.6,84,12.6,1009.6,7.0,42.400000000000055,87.1,85.28571428571429,6.100000000000001,0,0
2024-01-15,12.2,29.2,23.7,25.8,89,13.0,1010.7,18.9,53.50000000000006,83.89999999999999,86.14285714285714,5.5,0,0
2024-01-16,4.9,29.0,24.6,25.9,87,12.2,1011.3,19.5,52.50000000000006,83.80000000000001,86.42857142857143,4.399999999999999,0,0
2024-01-17,2.0,28.8,24.1,26.0,86,13.4,1011.4,19.1,31.800000000000054,69.2,86.0,4.699999999999999,0,0
2024-01-18,1.1,29.8,24.2,26.6,86,13.5,1009.9,8.0,27.200000000000053,69.0,85.85714285714286,5.600000000000001,0,0
2024-01-19,2.0,29.0,23.9,26.3,87,15.2,1009.6,5.1,28.900000000000052,69.6,86.42857142857143,5.100000000000001,0,0
2024-01-20,2.0,28.6,23.8,26.1,87,11.9,1010.7,5.1,26.60000000000005,71.5,86.57142857142857,4.800000000000001,0,0
2024-01-21,1.7,28.9,24.0,26.6,87,12.3,1010.3,5.7,25.900000000000052,72.8,87.0,4.899999999999999,0,0
2024-01-22,6.8,28.6,23.1,26.1,87,11.3,1010.9,10.5,20.500000000000053,75.1,86.71428571428571,5.5,0,0
2024-01-23,7.3,29.9,23.4,26.2,86,13.8,1011.2,15.8,22.900000000000052,81.3,86.57142857142857,6.5,0,0
2024-01-24,0.9,29.6,24.3,26.7,86,17.3,1010.5,15.0,21.800000000000054,76.3,86.57142857142857,5.300000000000001,0,0
2024-01-25,0.6,30.4,24.7,27.4,86,14.0,1009.9,8.8,21.30000000000005,54.199999999999996,86.57142857142857,5.699999999999999,0,0
2024-01-26,1.4,30.1,25.2,27.4,86,12.1,1009.6,2.9,20.700000000000053,49.9,86.42857142857143,4.900000000000002,0,0
2024-01-27,12.2,29.9,24.9,26.8,88,12.0,1009.2,14.2,30.90000000000005,61.8,86.57142857142857,5.0,0,0
2024-01-28,3.7,29.7,24.4,26.8,86,14.3,1009.2,17.3,32.90000000000005,61.2,86.42857142857143,5.300000000000001,0,0
2024-01-29,18.1,28.8,24.1,26.0,90,18.4,1009.9,34.0,44.20000000000006,76.89999999999999,86.85714285714286,4.699999999999999,0,0
2024-01-30,13.6,28.7,24.0,26.3,88,12.6,1009.4,35.4,50.50000000000005,78.3,87.14285714285714,4.699999999999999,0,0
2024-01-31,9.7,30.1,24.4,27.4,84,14.1,1010.0,41.4,59.300000000000054,83.1,86.85714285714286,5.700000000000003,0,0
2024-02-01,10.1,30.0,24.4,26.4,88,9.8,1010.8,33.4,68.80000000000005,91.2,87.14285714285714,5.600000000000001,0,0
2024-02-02,9.4,30.2,24.8,26.8,89,7.6,1009.5,29.199999999999996,76.80000000000005,99.49999999999999,87.57142857142857,5.399999999999999,0,0
2024-02-03,9.1,28.7,23.8,25.7,90,12.7,1008.6,28.6,73.70000000000006,106.6,87.85714285714286,4.899999999999999,0,0
2024-02-04,1.1,30.1,24.7,27.0,86,12.5,1008.8,19.6,71.10000000000005,105.69999999999999,87.85714285714286,5.400000000000002,0,0
2024-02-05,9.4,30.2,24.6,26.4,88,11.6,1010.9,19.6,62.40000000000005,113.4,87.57142857142857,5.599999999999998,0,0
2024-02-06,6.4,28.6,24.9,26.5,90,12.0,1010.5,16.9,55.20000000000005,112.99999999999999,87.85714285714286,3.700000000000003,0,0
2024-02-07,2.2,29.6,25.5,27.3,86,12.0,1010.0,18.0,47.70000000000005,107.89999999999999,88.14285714285714,4.100000000000001,0,0
2024-02-08,17.6,29.4,24.1,26.3,88,10.5,1009.8,26.200000000000003,55.20000000000006,124.60000000000001,88.14285714285714,5.299999999999997,0,0
2024-02-09,1.1,29.9,23.9,26.7,87,12.3,1009.6,20.900000000000006,46.900000000000055,125.1,87.85714285714286,6.0,0,0
2024-02-10,2.5,30.3,25.4,27.2,87,15.5,1009.5,21.200000000000003,40.300000000000054,126.2,87.42857142857143,4.900000000000002,0,0
2024-02-11,1.2,30.6,26.3,27.6,87,10.8,1008.6,4.8,40.400000000000055,115.2,87.57142857142857,4.300000000000001,0,0
2024-02-12,11.8,30.5,25.6,27.9,86,11.7,1007.8,15.5,42.800000000000054,123.3,87.28571428571429,4.899999999999999,0,0
